	Gene.names	Protein.IDs	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15
584	ADE6	P38972	84981000.0	0.0	166550000.0	74949000.0	0.0	50248000.0	41879000.0	0.0	19366000.0	74310000.0	40348000.0	136660000.0	47717000.0	161220000.0	63430000.0
585	GGC1	P38988	83847000.0	17211000.0	588920000.0	137470000.0	168570000.0	44267000.0	116210000.0	0.0	12514000.0	0.0	13248000.0	66259000.0	32197000.0	248470000.0	273130000.0
586	LYS9	P38999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8213500.0	0.0	0.0	5785900.0	0.0	0.0
587	HXT7;HXT6	P39004;P39003	0.0	0.0	11709000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
588	END3	P39013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39304000.0	0.0	0.0	0.0	0.0	0.0
589	STM1	P39015	1065400000.0	458220000.0	1213200000.0	466730000.0	115980000.0	664850000.0	327180000.0	29214000.0	824140000.0	558100000.0	718740000.0	362730000.0	224990000.0	1030300000.0	711800000.0
590	CCT2	P39076	55048000.0	0.0	96635000.0	76168000.0	41503000.0	39696000.0	32146000.0	0.0	0.0	44633000.0	18852000.0	67947000.0	20620000.0	103980000.0	106320000.0
591	CCT3	P39077	47523000.0	11756000.0	254070000.0	62858000.0	38116000.0	50973000.0	28381000.0	9708700.0	0.0	25960000.0	14553000.0	57306000.0	22130000.0	41240000.0	135790000.0
592	CCT4	P39078	148340000.0	24373000.0	485820000.0	193490000.0	47802000.0	75842000.0	134210000.0	29499000.0	15525000.0	92662000.0	9012000.0	90166000.0	35981000.0	307230000.0	327570000.0
593	CCT6	P39079	32488000.0	0.0	90816000.0	5704500.0	14086000.0	30847000.0	0.0	0.0	12773000.0	31702000.0	35539000.0	36239000.0	19917000.0	123000000.0	65897000.0
594	CAJ1	P39101	0.0	0.0	0.0	0.0	0.0	8649500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595	MNN1	P39106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11297000.0
596	MNN9	P39107	0.0	10959000.0	51441000.0	0.0	12409000.0	0.0	29883000.0	12283000.0	0.0	16341000.0	0.0	0.0	0.0	32576000.0	0.0
597	YCF1	P39109	0.0	0.0	55439000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598	VMA7	P39111	0.0	0.0	16588000.0	0.0	0.0	0.0	0.0	0.0	0.0	22690000.0	0.0	33472000.0	0.0	0.0	4015500.0
599	DHH1	P39517	0.0	0.0	91759000.0	27103000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11579000.0	0.0	72108000.0	119670000.0
600	ILV3	P39522	138560000.0	63767000.0	465260000.0	281620000.0	102960000.0	100630000.0	83448000.0	52964000.0	118320000.0	225540000.0	227000000.0	193420000.0	121580000.0	282820000.0	465970000.0
601	ACO2	P39533	14459000.0	6865900.0	50702000.0	11418000.0	0.0	13309000.0	0.0	7142300.0	0.0	48325000.0	0.0	22295000.0	15528000.0	16213000.0	72815000.0
602	YHB1	P39676	0.0	293060000.0	782850000.0	14005000.0	0.0	0.0	192410000.0	322140000.0	0.0	1394200000.0	20064000.0	28284000.0	21346000.0	2521900000.0	0.0
603	NPT1	P39683	0.0	0.0	0.0	6700200.0	0.0	0.0	0.0	0.0	0.0	6761100.0	0.0	0.0	0.0	13993000.0	0.0
604	BDH1	P39714	0.0	0.0	2976700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14241000.0	0.0
605	ERV46	P39727	0.0	0.0	33167000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19272000.0
606	RBG1	P39729	5835600000.0	8320800000.0	4671200000.0	4269000000.0	6637100000.0	24312000.0	2961600000.0	0.0	0.0	20243000.0	10993000.0	23614000.0	5885500000.0	6676300000.0	5426700000.0
607	FUN12	P39730	209610000.0	106560000.0	608800000.0	162810000.0	106720000.0	168150000.0	176450000.0	38323000.0	72401000.0	174080000.0	105110000.0	90135000.0	130520000.0	396280000.0	483000000.0
608	TIF4631	P39935	0.0	0.0	71913000.0	15885000.0	9222800.0	0.0	19523000.0	0.0	0.0	51755000.0	22171000.0	39041000.0	22828000.0	45476000.0	52545000.0
609	RPS26B;RPS26A	P39939;P39938	543990000.0	293130000.0	991640000.0	520730000.0	0.0	30264000.0	518560000.0	164630000.0	354550000.0	592440000.0	486650000.0	548670000.0	501750000.0	808190000.0	73388000.0
610	SAH1	P39954	195060000.0	190800000.0	1840200000.0	506100000.0	294990000.0	611940000.0	534120000.0	56901000.0	355920000.0	547820000.0	420400000.0	841850000.0	467560000.0	996270000.0	1216500000.0
611	GDI1	P39958	0.0	0.0	13256000.0	0.0	0.0	8191200.0	0.0	0.0	0.0	0.0	0.0	0.0	12678000.0	0.0	28606000.0
612	DLD3	P39976	50699000.0	22671000.0	187880000.0	59200000.0	26043000.0	75139000.0	82195000.0	0.0	62512000.0	81436000.0	36983000.0	93456000.0	49654000.0	168010000.0	110030000.0
613	SPF1	P39986	26200000.0	0.0	204070000.0	43028000.0	0.0	44281000.0	17337000.0	0.0	16365000.0	75060000.0	20804000.0	37259000.0	24153000.0	55901000.0	44202000.0
614	SNU13	P39990	273070000.0	137790000.0	405450000.0	183300000.0	276890000.0	291160000.0	92635000.0	122260000.0	215330000.0	426400000.0	137000000.0	323600000.0	290330000.0	425340000.0	284810000.0
615	NUG1	P40010	78358000.0	27573000.0	307230000.0	56758000.0	40781000.0	32457000.0	86349000.0	7657800.0	13548000.0	68029000.0	0.0	53228000.0	47569000.0	173650000.0	182440000.0
616	BIM1	P40013	428370000.0	0.0	311720000.0	0.0	0.0	0.0	0.0	88455000.0	120100000.0	0.0	0.0	0.0	0.0	57538000.0	0.0
617	SPC25	P40014	0.0	37442000.0	82014000.0	0.0	0.0	0.0	121310000.0	0.0	12626000.0	0.0	8430100.0	0.0	0.0	0.0	0.0
618	RPN3	P40016	0.0	0.0	18084000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13271000.0	0.0
619	YAT2	P40017	0.0	0.0	19045000.0	0.0	0.0	37392000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26780000.0	0.0
620	ARB1	P40024	287200000.0	0.0	762350000.0	217920000.0	132480000.0	217190000.0	246850000.0	19034000.0	55570000.0	124650000.0	149460000.0	262390000.0	211270000.0	421230000.0	804970000.0
621	MXR1	P40029	0.0	0.0	0.0	0.0	0.0	24336000.0	0.0	0.0	0.0	0.0	0.0	0.0	19891000.0	22547000.0	25493000.0
622	ERG28	P40030	0.0	0.0	69182000.0	26897000.0	0.0	0.0	19774000.0	0.0	0.0	0.0	0.0	0.0	0.0	42396000.0	17984000.0
623	TPA1	P40032	0.0	0.0	0.0	7153700.0	0.0	0.0	0.0	0.0	0.0	0.0	8248700.0	27297000.0	0.0	19159000.0	26695000.0
624	RSM18	P40033	0.0	0.0	0.0	0.0	245240000.0	73344000.0	0.0	0.0	0.0	0.0	62924000.0	0.0	0.0	0.0	173620000.0
625	ALD5	P40047	0.0	0.0	42401000.0	0.0	0.0	0.0	0.0	0.0	0.0	28591000.0	0.0	0.0	0.0	70719000.0	111380000.0
626	SER3	P40054	0.0	0.0	31774000.0	19421000.0	0.0	67289000.0	12295000.0	0.0	0.0	12344000.0	24173000.0	0.0	0.0	77707000.0	50411000.0
627	KAP123	P40069	203470000.0	31544000.0	256820000.0	273840000.0	76384000.0	145080000.0	17131000.0	0.0	58828000.0	284290000.0	130140000.0	342910000.0	201870000.0	257040000.0	238520000.0
628	SCS2	P40075	0.0	0.0	25024000.0	0.0	0.0	20529000.0	9624600.0	0.0	0.0	9091000.0	27953000.0	30441000.0	0.0	0.0	23552000.0
629	NSA2	P40078	0.0	0.0	9827700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
